Geography,date,Indicator,Count
IRL,Jan 2021,new_cases,98072.0
IRN,Jan 2021,new_cases,160564.0
IRQ,Jan 2021,new_cases,20089.0
ISL,Jan 2021,new_cases,238.0
ISR,Jan 2021,new_cases,193906.0
ITA,Jan 2021,new_cases,378790.0
JAM,Jan 2021,new_cases,2326.0
JOR,Jan 2021,new_cases,27747.0
JPN,Jan 2021,new_cases,136734.0
KAZ,Jan 2021,new_cases,27496.0
KEN,Jan 2021,new_cases,3735.0
KGZ,Jan 2021,new_cases,3141.0
KHM,Jan 2021,new_cases,82.0
KNA,Jan 2021,new_cases,5.0
KOR,Jan 2021,new_cases,14660.0
KWT,Jan 2021,new_cases,11698.0
LAO,Jan 2021,new_cases,3.0
LBN,Jan 2021,new_cases,104251.0
LBR,Jan 2021,new_cases,153.0
LBY,Jan 2021,new_cases,15022.0
LCA,Jan 2021,new_cases,568.0
LIE,Jan 2021,new_cases,319.0
LKA,Jan 2021,new_cases,16623.0
LSO,Jan 2021,new_cases,4953.0
LTU,Jan 2021,new_cases,37355.0
LUX,Jan 2021,new_cases,3437.0
LVA,Jan 2021,new_cases,21020.0
MAR,Jan 2021,new_cases,28300.0
MCO,Jan 2021,new_cases,524.0
MDA,Jan 2021,new_cases,12154.0
MDG,Jan 2021,new_cases,1029.0
MDV,Jan 2021,new_cases,1490.0
MEX,Jan 2021,new_cases,362811.0
MHL,Jan 2021,new_cases,0.0
MKD,Jan 2021,new_cases,7832.0
MLI,Jan 2021,new_cases,916.0
MLT,Jan 2021,new_cases,4225.0
MMR,Jan 2021,new_cases,13738.0
MNE,Jan 2021,new_cases,11015.0
MNG,Jan 2021,new_cases,447.0
MOZ,Jan 2021,new_cases,15413.0
MRT,Jan 2021,new_cases,2096.0
MUS,Jan 2021,new_cases,41.0
MWI,Jan 2021,new_cases,14247.0
MYS,Jan 2021,new_cases,77424.0
NAM,Jan 2021,new_cases,9016.0
NER,Jan 2021,new_cases,1084.0
NGA,Jan 2021,new_cases,36692.0
NIC,Jan 2021,new_cases,207.0
NLD,Jan 2021,new_cases,161774.0
NOR,Jan 2021,new_cases,12027.0
NPL,Jan 2021,new_cases,9499.0
NZL,Jan 2021,new_cases,133.0
OMN,Jan 2021,new_cases,4540.0
OWID_KOS,Jan 2021,new_cases,7255.0
OWID_WRL,Jan 2021,new_cases,16743692.0
PAK,Jan 2021,new_cases,55299.0
PAN,Jan 2021,new_cases,67044.0
PER,Jan 2021,new_cases,92102.0
PHL,Jan 2021,new_cases,42102.0
PNG,Jan 2021,new_cases,70.0
POL,Jan 2021,new_cases,187844.0
PRT,Jan 2021,new_cases,240200.0
PRY,Jan 2021,new_cases,21462.0
PSE,Jan 2021,new_cases,18389.0
QAT,Jan 2021,new_cases,5761.0
ROU,Jan 2021,new_cases,83175.0
RUS,Jan 2021,new_cases,588881.0
RWA,Jan 2021,new_cases,5502.0
SAU,Jan 2021,new_cases,4066.0
SDN,Jan 2021,new_cases,3022.0
SEN,Jan 2021,new_cases,5987.0
SGP,Jan 2021,new_cases,767.0
SLB,Jan 2021,new_cases,0.0
SLE,Jan 2021,new_cases,583.0
SLV,Jan 2021,new_cases,7519.0
SMR,Jan 2021,new_cases,487.0
SOM,Jan 2021,new_cases,40.0
SRB,Jan 2021,new_cases,49283.0
SSD,Jan 2021,new_cases,230.0
STP,Jan 2021,new_cases,196.0
SUR,Jan 2021,new_cases,1964.0
SVK,Jan 2021,new_cases,59074.0
SVN,Jan 2021,new_cases,37660.0
SWE,Jan 2021,new_cases,105679.0
SWZ,Jan 2021,new_cases,5472.0
SYC,Jan 2021,new_cases,860.0
SYR,Jan 2021,new_cases,2328.0
TCD,Jan 2021,new_cases,1112.0
TGO,Jan 2021,new_cases,1049.0
THA,Jan 2021,new_cases,7483.0
TJK,Jan 2021,new_cases,12.0
TLS,Jan 2021,new_cases,23.0
TTO,Jan 2021,new_cases,346.0
TUN,Jan 2021,new_cases,61522.0
TUR,Jan 2021,new_cases,233698.0
TWN,Jan 2021,new_cases,91.0
TZA,Jan 2021,new_cases,0.0
UGA,Jan 2021,new_cases,4045.0
UKR,Jan 2021,new_cases,150813.0
URY,Jan 2021,new_cases,19561.0
USA,Jan 2021,new_cases,5384534.0
UZB,Jan 2021,new_cases,1411.0
VAT,Jan 2021,new_cases,0.0
VCT,Jan 2021,new_cases,625.0
VEN,Jan 2021,new_cases,10967.0
VNM,Jan 2021,new_cases,86.0
VUT,Jan 2021,new_cases,0.0
WSM,Jan 2021,new_cases,0.0
YEM,Jan 2021,new_cases,20.0
ZAF,Jan 2021,new_cases,366417.0
ZMB,Jan 2021,new_cases,26897.0
ZWE,Jan 2021,new_cases,18137.0
